購買依頼,明細,購買ｸﾞﾙｰﾌﾟ,購買依頼者,品目コード,テキスト (短),追跡番号,品目ｸﾞﾙｰﾌﾟ,購買依頼数量,単位,依頼価格,通貨,標準原価,納入期日,固定仕入先,固定仕入先名称,希望仕入先,希望仕入先名称,勘定コード,原価センタ,受注番号,指図番号,WBS 要素,ネットワーク,受領者（理由）,メーカ名,図面番号,図面完成フラグ,図面改定記号,処理ステータス,自動発注,購買情報,購買発注,発注日付,入庫完了,指定納期,回答納期,材料費（設計予算）,加工費（設計予算）,登録者,削除,プラント固有ｽﾃｰﾀｽ,MRPﾀｲﾌﾟ,研究室／設計室,安全在庫,最小ﾛｯﾄｻｲｽﾞ,購買発注削除,備考,承認グループ,購買情報テキスト,見積書番号
0012680500,00010,109,,25318846400,BW9BTHA-L3 ﾄｳﾒｲ,,ZZZ,1.000,PC,26.00,JPY,2940.000,20251002,S00086,宝永電機（株）,,,0000705114,,,,00000000,000040159832,,ﾌｼﾞﾃﾝｷ,,0,,,X,5300110793,4502373932,20241213,,20251002,20251003,2255,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012680501,00010,109,,26092010100,BN300BW3 3P 600V 310A ﾀｲｱﾂ250*,,26,1.000,PC,17.80,JPY,2150.000,20251002,S00327,因幡電機産業（株）産機事業部,,,0000705114,,,,00000000,000040159832,,IDEC,,0,,,X,5300033593,4502374040,20241213,,20251002,20251002,2079,0,SISSYS,,,PD,N,0.000,1.000,,,,,
0012680502,00010,109,,30471022300,AH164ZTWH3 LED AC110V LEDｼﾛ ﾄ*,,ZZZ,1.000,PC,12.80,JPY,1450.000,20251002,S00086,宝永電機（株）,,,0000705114,,,,00000000,000040159832,,ﾌｼﾞﾃﾝｷ,,0,,,X,5300112001,4502373933,20241213,,20251002,20251003,1337,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012680503,00010,109,,30471025800,AH164ZTRH3 LED AC110V LEDｱｶ ﾄ*,,ZZZ,2.000,PC,12.80,JPY,1450.000,20251002,S00086,宝永電機（株）,,,0000705114,,,,00000000,000040159832,,ﾌｼﾞﾃﾝｷ,,0,,,X,5300112002,4502373934,20241213,,20251002,20251003,1337,0,SISSYS,,@,PD,N,0.000,0.000,,,,,
0012680504,00010,109,,30471632100,AH164ZTRB3 LED 12V LEDｱｶ,,ZZZ,1.000,PC,5.00,JPY,565.000,20251002,S00086,宝永電機（株）,,,0000705114,,,,00000000,000040159832,,ﾌｼﾞﾃﾝｷ,,0,,,X,5300189643,4502373935,20241213,,20251002,20251003,523,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012680505,00010,109,,30471632200,AH164ZTWB3 LED 12V LEDｼﾛ,,ZZZ,1.000,PC,5.00,JPY,565.000,20251002,S00086,宝永電機（株）,,,0000705114,,,,00000000,000040159832,,ﾌｼﾞﾃﾝｷ,,0,,,X,5300189644,4502373936,20241213,,20251002,20251003,523,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012680506,00010,109,,30471632300,AH164ZTGB3 LED 12V LEDﾐﾄﾞﾘ,,ZZZ,1.000,PC,5.00,JPY,565.000,20251002,S00086,宝永電機（株）,,,0000705114,,,,00000000,000040159832,,ﾌｼﾞﾃﾝｷ,,0,,,X,5300189645,4502373937,20241213,,20251002,20251003,523,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012680521,00010,109,,63300124600,NYSA50 1ｿｳ50/60HZ P380V /400V*,,63,1.000,PC,40.50,JPY,4050.000,20251002,S00327,因幡電機産業（株）産機事業部,,,0000705114,,,,00000000,000040159832,,ｱｲﾊﾗ D,,0,,,X,5300040786,4502374237,20241213,,20251003,20251003,2850,0,SISSYS,,Y,PD,N,0.000,0.000,,,,,
0012680643,00010,109,資材部,43303330700,RT1N432M-T111-1 VCBO50V V*D0A*,,ZZZ,3000.000,PC,0.05,JPY,5.200,20250909,S00835,（株）立花エレテック,,,,,,,00000000,,,ｲｻﾊﾔDｼ,,0,,,X,,4502374122,20241213,,20250909,20250916,2,0,資材部,,N,PD,L,9000.000,3000.000,,,,,
0012681717,00010,109,,47953316800,RSEL-2001W AC/DC250V AC/DC  1*,,ZZZ,2.000,PC,7.35,JPY,735.000,20251222,S00327,因幡電機産業（株）産機事業部,,,0000705114,,,,00000000,000040161673,,TDK,,0,,,,5300132116,4502375218,20241219,,20251222,20251219,480,0,SISSYS,,,PD,L,0.000,1.000,,,,,
0012681973,00010,109,MM1028,56022041800,RAB2V-540 R1/4 ﾌﾞﾗｽ/SUS316 ﾘﾘ*,,ZZZ,10.000,PC,28.50,JPY,3630.000,20250825,S01561,明治電機工業（株）大阪（営）,,,,,,,00000000,,,IBS,,0,,,X,,4502375696,20241221,,20250825,20250825,2290,0,MM1028,,,PD,L,10.000,0.000,,,,,
0012685780,00010,109,資材部,42902009500,SCK78P122D335K-12 DC1200V 3.3*,,42,100.000,PC,29.00,JPY,2900.000,20250821,S00080,双信電機（株）,,,,,,,00000000,,,ｿｳｼﾝ,,0,,,X,,4502379369,20250121,,20250821,20250821,2684,0,資材部,,,PD,L,300.000,100.000,,,,,
0012688200,00010,109,MM1028,31912126000,CR6L250G 250A AC600V DC735V ｼ*,,31,2.000,PC,25.20,JPY,2520.000,20260403,S00086,宝永電機（株）,,,,,,,00000000,,,ﾌｼﾞﾃﾝｷ,,0,,,X,,4502381890,20250204,,20260403,20260403,2233,0,MM1028,,,PD,N,0.000,0.000,,,,,
0012688243,00010,109,資材部,43401012300,CM300DU12NFH VCES 600V VGES  *,,43,10.000,PC,64.90,JPY,6490.000,20250604,S00835,（株）立花エレテック,,,,,,,00000000,,,ﾐﾂﾋﾞｼD,,0,,,,,4502381995,20250204,,20250725,20251027,6490,0,資材部,,Y,PD,L,30.000,0.000,,,,,
0012689228,00010,109,,10802199600,W5VS-0AYM IN:DC0-5.33V OUT:DC*,,ZZZ,4.000,PC,60.00,JPY,7800.000,20251020,S00327,因幡電機産業（株）産機事業部,S00327,因幡電機産業（株）産機事業部,0000705114,,,,00000000,000040160633,,ｴﾑｼﾞｰ,,0,,,X,5300236755,4502382900,20250207,,20251022,20251022,6000,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012689229,00010,109,,11001216100,Eｶﾞﾀ 1500A 60MV ML3438B,,11,4.000,PC,109.10,JPY,10910.000,20251020,S00098,東洋計器（株）,S00098,東洋計器（株）,0000705114,,,,00000000,000040160633,,ﾄｳﾖｳｹｲ,,0,,,X,5300010684,4502382867,20250207,,20251022,20251022,4950,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012690522,00010,109,,11201009800,PD1BNB 1ｼﾞ600V 2ｼﾞ150V 15VA ROHSﾀｲｵｳﾋﾝ,,11,2.000,PC,285.00,JPY,28500.000,20250901,S00098,東洋計器（株）,,,0000705114,,,,00000000,000040162290,,ﾄｳﾖｳｹｲ,,0,,,X,5300011202,4502384227,20250214,,20250825,20250825,6710,0,SISSYS,,,PD,L,0.000,0.000,,,,,
0012690527,00010,109,,20501122800,HNAV-0 ﾓｼﾞﾅｼ ｼﾞｭｼｾｲｷｲﾛ,,20,1.000,PC,1.44,JPY,198.000,20250819,S00327,因幡電機産業（株）産機事業部,S00327,因幡電機産業（株）産機事業部,0000705114,,,,00000000,000040162291,,IDEC,,0,,,X,5300014637,4502384235,20250214,,20250825,20250825,154,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012690574,00010,109,資材部,42901040300,LNT2W103MSEDZO DC 450V 10*D0A*,,MAIN,20.000,PC,60.57,JPY,6057.200,20250901,S01071,ニチコン（株）西日本支店,,,,,,,00000000,,,ﾆﾁｺﾝ,D1A874700,1,,,X,,4502384283,20250214,,20250825,20250825,6325,0,資材部,,,PD,L,70.000,20.000,,,,,
0012690594,00010,109,資材部,57051085700,BD708C875H01 BD708C875H01 MEL*,,ZZZ,10.000,PC,0.25,JPY,19.000,20250901,S00835,（株）立花エレテック,,,,,,,00000000,,,ﾐﾂﾋﾞｼD,,0,,,X,,4502384269,20250214,,20250825,20250821,20,0,資材部,,,PD,L,10.000,10.000,,,,,
0012690597,00010,109,資材部,57051044500,Q35B ｷﾎﾝﾍﾞ-ｽ 5ｽﾛﾂﾄﾖｳ,,99,1.000,PC,111.00,JPY,11090.000,20250901,S00835,（株）立花エレテック,,,,,,,00000000,,,ﾐﾂﾋﾞｼD,,0,,,X,,4502384270,20250214,,20250825,20250825,13860,0,資材部,,,PD,L,0.000,1.000,,,,,
0012690859,00010,109,,33600000700,DY25 L/M 25L D0A028600,,33,1.000,PC,1540.00,JPY,154000.000,20250818,S00571,栗田工業（株）　国内営業本部　販売統括部　販売統括一課,,,0000705114,,,,00000000,000040159919,,ｸﾘﾀﾃｸ,D0A028600,1,A,,X,5300046195,4502384612,20250218,,20250818,20250818,132000,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012691317,00010,109,資材部,34813003601,RK165015B1/8AR5SCFH40PSI *D0A*,,ZZZ,10.000,PC,194.00,JPY,19400.000,20250820,S01098,西川計測（株）,,,,,,,00000000,,,ｺﾌﾛｯｸ,,0,,,X,,4502384994,20250219,,20250820,20250820,17600,0,資材部,,,PD,L,5.000,10.000,,,,,
0012691318,00010,109,資材部,34813003701,RK165015B1/8AR30SCFH40PSI*D0A*,,ZZZ,10.000,PC,194.00,JPY,19400.000,20250820,S01098,西川計測（株）,,,,,,,00000000,,,ｺﾌﾛｯｸ,,0,,,X,,4502384995,20250219,,20250820,20250820,17600,0,資材部,,,PD,L,6.000,10.000,,,,,
0012691328,00010,109,資材部,35021015200,PBA15F-24-N DC  24V DC 0.7A 1*,,35,10.000,PC,20.40,JPY,2140.000,20250820,S00086,宝永電機（株）,,,,,,,00000000,,,ｺｰｾﾙ,,0,,,X,,4502384862,20250219,,20250820,20250820,2464,0,資材部,,Y,PD,L,10.000,10.000,,,,,
0012691329,00010,109,資材部,35021016700,PBA15F-5-N DC   5V DC   3A 15*,,35,30.000,PC,20.40,JPY,2140.000,20250820,S00086,宝永電機（株）,,,,,,,00000000,,,ｺｰｾﾙ,,0,,,X,,4502384863,20250219,,20250820,20250820,2464,0,資材部,,Y,PD,L,20.000,30.000,,,,,
0012692237,00010,109,,10002013006,DCF8,,ZZZ,1.000,PC,14.00,JPY,1400.000,20250912,S00098,東洋計器（株）,,,0000705114,,,,00000000,000040163295,,ﾄｳﾖｳｹｲ,,0,,,X,5300105123,4502385887,20250225,,20250912,20250912,1540,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012692238,00010,109,,10002112800,DCF8 DC  -20V +20V ﾃｲｶｸDC  -20V ﾃｲｶｸDC,,10,1.000,PC,27.00,JPY,2700.000,20250912,S00098,東洋計器（株）,,,0000705114,,,,00000000,000040163295,,ﾄｳﾖｳｹｲ,,0,,,X,5300004734,4502385888,20250225,,20250912,20250912,1617,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012692240,00010,109,,11001215300,Eｶﾞﾀ 200A 60MV ML3438B,,11,1.000,PC,62.00,JPY,6200.000,20250912,S00098,東洋計器（株）,,,0000705114,,,,00000000,000040162563,,ﾄｳﾖｳｹｲ,,0,,,X,5300010651,4502385889,20250225,,20250912,20250912,2420,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012692241,00010,109,,25323000800,BW32AAG-3P020 3P500V 32AF20AT*,,ZZZ,1.000,PC,13.00,JPY,1300.000,20250912,S00086,宝永電機（株）,,,0000705114,,,,00000000,000040162563,,ﾌｼﾞﾃﾝｷ,,0,,,X,5300114674,4502385878,20250225,,20250912,20250912,1200,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012692465,00010,109,資材部,230405102,H5AN-4D AC100/200V ﾀｲﾏ,,23,2.000,PC,203.63,JPY,22160.000,20250617,S01561,明治電機工業（株）大阪（営）,,,,,,,00000000,,,ｵﾑﾛﾝ,,0,,,X,,4502386228,20250226,,20250617,20251002,16240,0,資材部,,,PD,N,0.000,0.000,,,,,
0012692570,00010,109,,D00A0789100,FVL-150 180ｾﾙ,,ZZZ,1.000,PC,16020.00,JPY,1602000.000,20260601,S01330,古河電池（株）関西支店,,,0000705121,,,,00000000,000040161108,,ﾌﾙｶﾜﾃﾝ,D00A0789100,0,,承認完了,X,5300237133,4502386480,20250227,,20260525,20260525,1602000,0,SISSYS,,,PD,N,0.000,0.000,,,G1,,
0012692571,00010,109,,11999005300,CTL-36-S56-20 CTLｾﾝｻ 0.1-800A,,ZZZ,2.000,PC,32.75,JPY,3275.000,20250822,S00327,因幡電機産業（株）産機事業部,,,0000705114,,,,00000000,000040162462,,U_RD,,0,,,X,5300166984,4502386367,20250227,,20250822,20250822,2700,0,SISSYS,,,PD,N,0.000,1.000,,,,,
0012692572,00010,109,,24125007401,SC03 ﾃｲｶｸAC600V ﾂｳﾃﾞﾝ 20A ｼﾕｾ*,,24,1.000,PC,5.40,JPY,540.000,20250822,S00086,宝永電機（株）,,,0000705114,,,,00000000,000040162462,,ﾌｼﾞﾃﾝｷ,,0,,,X,5300017544,4502386315,20250227,,20250822,00000000,539,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012692573,00010,109,,24125035600,SC-N5 ﾂｳﾃﾞﾝ150A ｼﾕｾﾂﾃﾝ3A ｺｲﾙA*,,24,1.000,PC,53.70,JPY,5370.000,20250822,S00086,宝永電機（株）,,,0000705114,,,,00000000,000040162462,,ﾌｼﾞﾃﾝｷ,,0,,,X,5300017723,4502386316,20250227,,20250822,00000000,4752,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012692574,00010,109,,24125035701,SC-N7 ﾂｳﾃﾞﾝ200A ｼﾕｾﾂﾃﾝ3A ｺｲﾙA*,,ZZZ,1.000,PC,117.00,JPY,11700.000,20250822,S00086,宝永電機（株）,,,0000705114,,,,00000000,000040162462,,ﾌｼﾞﾃﾝｷ,,0,,,X,5300137441,4502386317,20250227,,20250822,00000000,10384,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012692575,00010,109,,24125131200,SZ-Z46  CRﾕﾆﾂﾄ DC24-48V,,ZZZ,2.000,PC,8.10,JPY,810.000,20250822,S00086,宝永電機（株）,,,0000705114,,,,00000000,000040162462,,ﾌｼﾞﾃﾝｷ,,0,,,X,5300177616,4502386318,20250227,,20250822,00000000,640,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012692576,00010,109,,25327002600,BW250JAG-3P200WKAC5 3P-DC500V*,,ZZZ,1.000,PC,145.00,JPY,14500.000,20250822,S00086,宝永電機（株）,,,0000705114,,,,00000000,000040162462,,ﾌｼﾞﾃﾝｷ,,0,,,X,5300113525,4502386319,20250227,,20250822,00000000,15000,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012692577,00010,109,,25329044100,BW32SAG-2P015WA 2P-AC690V 32A*,,ZZZ,1.000,PC,17.60,JPY,1760.000,20250822,S00086,宝永電機（株）,,,0000705114,,,,00000000,000040162462,,ﾌｼﾞﾃﾝｷ,,0,,,X,5300166799,4502386320,20250227,,20250822,00000000,1419,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012692578,00010,109,,63300430900,SPB-100N 1ｿｳ50/60HZ P200V /22*,,ZZZ,1.000,PC,51.40,JPY,5140.000,20250822,S00327,因幡電機産業（株）産機事業部,,,0000705114,,,,00000000,000040162462,,ｱｲﾊﾗ D,,0,,,X,5300227253,4502386368,20250227,,20250822,20250822,5140,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012692581,00010,109,,D00A0789100,FVL-150 180ｾﾙ,,ZZZ,1.000,PC,16020.00,JPY,1602000.000,20260601,S01330,古河電池（株）関西支店,,,0000705121,,,,00000000,000040161110,,ﾌﾙｶﾜﾃﾝ,D00A0789100,0,,承認完了,X,5300237133,4502386481,20250227,,20260525,20260525,1602000,0,SISSYS,,,PD,N,0.000,0.000,,,G1,,
0012692702,00010,109,資材部,43401304200,CM600DU12NFH VCES 600V VGES  *,,ZZZ,10.000,PC,190.30,JPY,19030.000,20250818,S00835,（株）立花エレテック,,,,,,,00000000,,,ﾐﾂﾋﾞｼD,,0,,,X,,4502386452,20250227,,20250818,20250829,11900,0,資材部,,Y,PD,L,15.000,10.000,,,,,
0012692703,00010,109,資材部,11251012200,HS-UFB300A0075B15 300A 75mA,,ZZZ,50.000,PC,17.29,JPY,1729.000,20250818,S00835,（株）立花エレテック,,,,,,,00000000,,,ｺｳｼﾝ D,,0,,,X,,4502386453,20250227,,20250818,20250818,1700,0,資材部,,,PD,L,30.000,50.000,,,,,
0012692921,00010,109,資材部,43401305600,CM100DY-13T 300G VCES 650*D0A*,,ZZZ,19.000,PC,34.00,JPY,3400.000,20250829,S00835,（株）立花エレテック,,,,,,,00000000,,,ﾐﾂﾋﾞｼD,,0,,,X,,4502386684,20250228,,20250825,20250825,3500,0,資材部,,,PD,L,100.000,10.000,,,,,
0012692940,00010,109,資材部,39030004000,SUM14P005U 600V ﾅｼ 0.1MF +-5%*,,ZZZ,100.000,PC,25.00,JPY,2500.000,20250829,S00080,双信電機（株）,,,,,,,00000000,,,ｿｳｼﾝ,,0,,,X,,4502386587,20250228,,20250825,20250825,1463,0,資材部,,,PD,L,200.000,100.000,,,,,
0012692987,00010,109,資材部,42901817800,UHW1H471MPD1TD DC 50V 470MF 2*,,ZZZ,1000.000,PC,0.20,JPY,20.200,20250924,S01071,ニチコン（株）西日本支店,,,,,,,00000000,,,ﾆﾁｺﾝ,,0,,,X,,4502386699,20250228,,20250924,20251029,18,0,資材部,,N,PD,L,1500.000,1000.000,,,,,
0012693115,00010,109,,10001003402,DCF6 DC 500V ﾃｲｶｸDC 500V M-1ﾂｷ 2.5ｷﾕｳ ﾀｲ,,10,1.000,PC,49.00,JPY,4900.000,20250901,S00098,東洋計器（株）,S00098,東洋計器（株）,0000705114,,,,00000000,000040161522,,ﾄｳﾖｳｹｲ,,0,,,X,5300004178,4502386945,20250301,,20250903,20250903,2640,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012693116,00010,109,,10001312402,DCF6 DC  150A ﾃｲｶｸDC  150A EX.SHNT 60MV,,10,1.000,PC,23.00,JPY,2300.000,20250901,S00098,東洋計器（株）,S00098,東洋計器（株）,0000705114,,,,00000000,000040161522,,ﾄｳﾖｳｹｲ,,0,,,X,5300004387,4502386946,20250301,,20250903,20250903,1320,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012693117,00010,109,,10802080900,W5VS-0AYM IN:DC0-12V OUT:DC 20MA OUT:DC,,10,1.000,PC,61.50,JPY,7800.000,20250901,S00327,因幡電機産業（株）産機事業部,S00327,因幡電機産業（株）産機事業部,0000705114,,,,00000000,000040161522,,ｴﾑｼｽﾃﾑ,,0,,,X,5300009381,4502387113,20250303,,20250903,20250903,5280,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012693118,00010,109,,10802147400,W5VS-16AYM IN:DC0-60MV OUT:*,,ZZZ,1.000,PC,56.91,JPY,6882.000,20250901,S00327,因幡電機産業（株）産機事業部,S00327,因幡電機産業（株）産機事業部,0000705114,,,,00000000,000040161522,,ｴﾑｼｽﾃﾑ,,0,,,X,5300132627,4502386957,20250301,,20250903,20250903,5280,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012693119,00010,109,,63300429600,ECL21-50N 1ｿｳ50/60HZ P220V /2*,,ZZZ,1.000,PC,31.60,JPY,3160.000,20250901,S00327,因幡電機産業（株）産機事業部,S00327,因幡電機産業（株）産機事業部,0000705114,,,,00000000,000040161522,,ｱｲﾊﾗ D,,0,,,X,5300214565,4502386958,20250301,,20250903,20250903,2174,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012693121,00010,109,,20501117300,ABN2F11Y 600V 10A ｾﾂﾃﾝ1A1B ﾄﾂﾌﾙｶﾞｰﾄﾞ ﾓﾒﾝ,,20,1.000,PC,13.70,JPY,1370.000,20250825,S00327,因幡電機産業（株）産機事業部,S00327,因幡電機産業（株）産機事業部,0000705114,,,,00000000,000040163299,,IDEC,,0,,,X,5300014557,4502386959,20250301,,20250903,20250903,1143,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012693122,00010,109,,20503001800,ALFN22211DN-G ﾀﾞｲﾚｸﾄｼｷ ﾃﾝﾄｳDC 24V ｾﾂﾃﾝ1A,,20,1.000,PC,21.90,JPY,2300.000,20250825,S00327,因幡電機産業（株）産機事業部,S00327,因幡電機産業（株）産機事業部,0000705114,,,,00000000,000040163299,,IDEC,,0,,,X,5300014762,4502386960,20250301,,20250827,20250827,1833,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012693123,00010,109,,20503001900,ALFN22211DN-R ﾀﾞｲﾚｸﾄｼｷ ﾃﾝﾄｳDC 24V ｾﾂﾃﾝ1A,,20,1.000,PC,20.80,JPY,2300.000,20250825,S00327,因幡電機産業（株）産機事業部,S00327,因幡電機産業（株）産機事業部,0000705114,,,,00000000,000040163299,,IDEC,,0,,,X,5300014764,4502386961,20250301,,20250827,20250827,1833,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012693124,00010,109,,30102047000,SLD30N1DH2B-Y LEDｼｷ ﾃﾝﾄｳDC 24*,,30,2.000,PC,18.10,JPY,2000.000,20250825,S00327,因幡電機産業（株）産機事業部,S00327,因幡電機産業（株）産機事業部,0000705114,,,,00000000,000040163299,,IDEC,,0,,,X,5300040430,4502386962,20250301,,20250903,20250903,1633,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012693193,00010,109,,26051323100,TXH-5.5 1P AC1000V 30A AC5000*,,ZZZ,4.000,PC,1.40,JPY,140.000,20251002,S01307,不二電機工業（株）,,,0000705114,,,,00000000,000040162688,,ﾌﾆ   D,,0,,,X,5300158436,4502387042,20250301,,20251002,20251002,140,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012693197,00010,109,,11002112900,COM5-20 1ｼﾞ120A 2ｼﾞ1A 5VA 1.0ｷﾕｳ 1.15KV,,11,4.000,PC,22.00,JPY,2200.000,20251017,S00098,東洋計器（株）,,,0000705114,,,,00000000,000040162037,,ﾄｳﾖｳｹｲ,,0,,,X,5300010796,4502386948,20250301,,20251017,20251017,1540,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012693199,00010,109,,24125012600,SZ-Z2  ﾊﾞﾘｽﾀ ﾕﾆｯﾄ,,24,5.000,PC,4.40,JPY,440.000,20251017,S00086,宝永電機（株）,,,0000705114,,,,00000000,000040162037,,ﾌｼﾞﾃﾝｷ,,0,,,X,5300017631,4502386921,20250301,,20251017,20251017,440,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012693200,00010,109,,24125048000,SZ-Z32 ﾊﾞﾘｽﾀ ﾕﾆｯﾄ,,24,4.000,PC,5.30,JPY,530.000,20251017,S00086,宝永電機（株）,,,0000705114,,,,00000000,000040162037,,ﾌｼﾞﾃﾝｷ,,0,,,X,5300017913,4502386922,20250301,,20251017,20251017,528,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012693201,00010,109,,24125048801,SC-N2S/G ﾂｳﾃﾞﾝ 80A ｼﾕｾﾂﾃﾝ3A ｺ*,,ZZZ,3.000,PC,31.80,JPY,3180.000,20251017,S00086,宝永電機（株）,,,0000705114,,,,00000000,000040162037,,ﾌｼﾞﾃﾝｷ,,0,,,X,5300119031,4502386923,20250301,,20251017,20251017,6389,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012693202,00010,109,,24125048802,SC-N2S/G ﾂｳﾃﾞﾝ 80A ｼﾕｾﾂﾃﾝ3A ｺ*,,ZZZ,1.000,PC,37.40,JPY,3740.000,20251017,S00086,宝永電機（株）,,,0000705114,,,,00000000,000040162037,,ﾌｼﾞﾃﾝｷ,,0,,,X,5300161800,4502386924,20250301,,20251017,20251017,6389,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012693203,00010,109,,25314115400,BW50SAG-2P010WKA 2PAC690V ｿｳ *,,ZZZ,1.000,PC,37.10,JPY,3710.000,20251017,S00086,宝永電機（株）,,,0000705114,,,,00000000,000040162037,,ﾌｼﾞﾃﾝｷ,,0,,,X,5300115521,4502386925,20250301,,20251017,20251017,3596,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012693204,00010,109,,25327008200,BW125JAT-3P100KA 3P-AC690V 12*,,ZZZ,3.000,PC,77.00,JPY,7700.000,20251017,S00086,宝永電機（株）,,,0000705114,,,,00000000,000040162037,,ﾌｼﾞﾃﾝｷ,,0,,,X,5300117378,4502386926,20250301,,20251017,20251017,7600,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012693205,00010,109,,25327048000,BW250JAG-4P125WKAC6 4P-DC600V*,,ZZZ,1.000,PC,185.00,JPY,21700.000,20251017,S00086,宝永電機（株）,,,0000705114,,,,00000000,000040162037,,ﾌｼﾞﾃﾝｷ,,0,,,X,5300237030,4502386927,20250301,,20251017,20251017,18500,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012693206,00010,109,,40171102901,GZG40W3ｵｰﾑ,,ZZZ,2.000,PC,10.66,JPY,1066.000,20251017,S01065,日本抵抗器販売（株）,,,0000705114,,,,00000000,000040162037,,ﾆﾂﾃｲ,,0,,,X,5300124430,4502387023,20250301,,20251017,20251017,191,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012693207,00010,109,,40175105200,GZG120W100Kｵｰﾑ 120W 100Kｵｰﾑ ﾊ*,,40,1.000,PC,34.74,JPY,3474.000,20251017,S01065,日本抵抗器販売（株）,,,0000705114,,,,00000000,000040162037,,ﾆﾂﾃｲ,,0,,,X,5300052679,4502387024,20250301,,20251017,20251017,726,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012693208,00010,109,,40177350400,GZG400W2Kｵｰﾑ 400W 2Kｵｰﾑ ﾊﾞﾝﾄﾞ*,,ZZZ,2.000,PC,72.89,JPY,7289.000,20251017,S01065,日本抵抗器販売（株）,,,0000705114,,,,00000000,000040162037,,ﾆﾂﾃｲ,,0,,,X,5300162226,4502387025,20250301,,20251017,20251017,2000,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012693209,00010,109,,63300416800,4YSB-1K 1ｿｳ50/60HZ P420V /440*,,ZZZ,1.000,PC,168.80,JPY,16880.000,20251017,S00327,因幡電機産業（株）産機事業部,,,0000705114,,,,00000000,000040162037,,ｱｲﾊﾗ D,,0,,,X,5300162015,4502386963,20250301,,20251017,20251017,11000,0,SISSYS,,Y,PD,N,0.000,0.000,,,,,
0012693248,00010,109,資材部,24129005700,GX14CAB 12-800Vdc ﾂｳﾃﾞﾝDC350A*,,ZZZ,5.000,PC,236.00,JPY,23600.000,20250901,S01561,明治電機工業（株）大阪（営）,,,,,,,00000000,,,GIGAVC,,0,,,X,,4502387071,20250301,,20250825,20250825,16500,0,資材部,,,PD,L,12.000,5.000,,,,,
0012693284,00010,109,資材部,42901023800,UUX1E101MNL1GS DC  25V 100MF *,,42,500.000,PC,0.09,JPY,9.000,20251014,S01071,ニチコン（株）西日本支店,,,,,,,00000000,,,ﾆﾁｺﾝ,,0,,,,,4502387111,20250303,,20251014,20251029,8,0,資材部,,,PD,L,1000.000,500.000,,,,,
0012693388,00010,109,,11001215300,Eｶﾞﾀ 200A 60MV ML3438B,,11,2.000,PC,62.00,JPY,6200.000,20250825,,,,,0000705114,,,000010132798,00000000,,,ﾄｳﾖｳｹｲ,,0,,,X,,4502387216,20250303,,20250902,20250902,2420,0,PP1145,,,PD,N,0.000,0.000,,,,,
0012693478,00010,109,,10001003402,DCF6 DC 500V ﾃｲｶｸDC 500V M-1ﾂｷ 2.5ｷﾕｳ ﾀｲ,,10,1.000,PC,49.00,JPY,4900.000,20250916,S00098,東洋計器（株）,,,0000705114,,,,00000000,000040161601,,ﾄｳﾖｳｹｲ,,0,,,X,5300004178,4502387322,20250304,,20250916,20250916,2640,0,SISSYS,,,PD,N,0.000,0.000,,,,,
