プラント	指図タイプ	MRP管理者	指図番号	作業/活動番号	確認番号	テキスト（短）	作業区	管理キー	品目コード	品目テキスト	予定数	工程実績	工数実績	計画終了日	WBS要素	受注伝票番号	受注明細番号
P100	ZP11	PC1	50120059	0160	0015698737	作業時間（検査）	A0852	MFN	P00A0717122	MK-7171D U22 (MK691 SD9)	8	8	96	20250827		0000000000	000000
P100	ZP11	PC1	50120059	0910	0015698738	自部署手直し（ＰＣ）	A0880	SNF	P00A0717122	MK-7171D U22 (MK691 SD9)	8			20250827		0000000000	000000
P100	ZP11	PC1	50120059	0920	0015698739	他部署手直し（ＰＣ）	A0885	SNF	P00A0717122	MK-7171D U22 (MK691 SD9)	8			20250827		0000000000	000000
P100	ZP11	PC1	50120059	0930	0015698740	自部署手直し機械時間（ＰＣ）	A0890	SNF	P00A0717122	MK-7171D U22 (MK691 SD9)	8			20250827		0000000000	000000
P100	ZP11	PC1	50120059	0940	0015698741	他部署手直し機械時間（ＰＣ）	A0895	SNF	P00A0717122	MK-7171D U22 (MK691 SD9)	8			20250827		0000000000	000000
P100	ZP11	PC1	50120062	0010	0015698782	メイン部品払出	CW010	SNF	P00A0770900	WK-7709      OUTPUT FILT.	3	3		20250731		0000000000	000000
P100	ZP11	PC1	50120062	0020	0015698783	部品仕分け	C0931	SNF	P00A0770900	WK-7709      OUTPUT FILT.	3	3		20250731		0000000000	000000
P100	ZP11	PC1	50120062	0030	0015698784	段取り（チップ実装）	A0800	SNF	P00A0770900	WK-7709      OUTPUT FILT.	3			20250731		0000000000	000000
P100	ZP11	PC1	50120062	0040	0015698785	機械時間（チップ実装）	A0801	SNF	P00A0770900	WK-7709      OUTPUT FILT.	3			20250731		0000000000	000000
P100	ZP11	PC1	50120062	0050	0015698786	作業時間（チップ実装）	A0802	SNF	P00A0770900	WK-7709      OUTPUT FILT.	3			20250731		0000000000	000000
P100	ZP11	PC1	50120062	0060	0015698787	段取り（自挿）	A0810	SNF	P00A0770900	WK-7709      OUTPUT FILT.	3	3	24	20250731		0000000000	000000
P100	ZP11	PC1	50120062	0070	0015698788	機械時間（自挿）	A0811	SNF	P00A0770900	WK-7709      OUTPUT FILT.	3	3	4	20250731		0000000000	000000
P100	ZP11	PC1	50120062	0080	0015698789	作業時間（自挿）	A0812	SNF	P00A0770900	WK-7709      OUTPUT FILT.	3	3	51	20250731		0000000000	000000
P100	ZP11	PC1	50120062	0090	0015698790	段取り（手挿・修正）	A0820	SNF	P00A0770900	WK-7709      OUTPUT FILT.	3	3	5	20250731		0000000000	000000
P100	ZP11	PC1	50120062	0100	0015698791	作業時間（手挿）	A0822	SNF	P00A0770900	WK-7709      OUTPUT FILT.	3	3	19	20250731		0000000000	000000
P100	ZP11	PC1	50120062	0110	0015698792	機械時間（手挿）	A0821	SNF	P00A0770900	WK-7709      OUTPUT FILT.	3	3	10	20250731		0000000000	000000
P100	ZP11	PC1	50120062	0120	0015698793	作業時間（修正）	A0830	SNF	P00A0770900	WK-7709      OUTPUT FILT.	3	3	5	20250731		0000000000	000000
P100	ZP11	PC1	50120062	0130	0015698795	段取り（検査）	A0850	SNF	P00A0770900	WK-7709      OUTPUT FILT.	3	3	5	20250731		0000000000	000000
P100	ZP11	PC1	50120062	0140	0015698796	機械時間（検査）	A0851	SNF	P00A0770900	WK-7709      OUTPUT FILT.	3			20250731		0000000000	000000
P100	ZP11	PC1	50120062	0150	0015698797	作業時間（仕上げ）	A0840	SNF	P00A0770900	WK-7709      OUTPUT FILT.	3			20250731		0000000000	000000
P100	ZP11	PC1	50120062	0160	0015698794	作業時間（検査）	A0852	MFN	P00A0770900	WK-7709      OUTPUT FILT.	3		3	20250731		0000000000	000000
P100	ZP11	PC1	50120062	0910	0015698798	自部署手直し（ＰＣ）	A0880	SNF	P00A0770900	WK-7709      OUTPUT FILT.	3			20250731		0000000000	000000
P100	ZP11	PC1	50120062	0920	0015698799	他部署手直し（ＰＣ）	A0885	SNF	P00A0770900	WK-7709      OUTPUT FILT.	3			20250731		0000000000	000000
P100	ZP11	PC1	50120062	0930	0015698800	自部署手直し機械時間（ＰＣ）	A0890	SNF	P00A0770900	WK-7709      OUTPUT FILT.	3			20250731		0000000000	000000
P100	ZP11	PC1	50120062	0940	0015698801	他部署手直し機械時間（ＰＣ）	A0895	SNF	P00A0770900	WK-7709      OUTPUT FILT.	3			20250731		0000000000	000000
P100	ZP11	PC1	50120063	0010	0015698802	メイン部品払出	CW010	SNF	P00A0728802	WK-7288  U02 PLASMA PANEL	3	3		20250731		0000000000	000000
P100	ZP11	PC1	50120063	0020	0015698803	部品仕分け	C0931	SNF	P00A0728802	WK-7288  U02 PLASMA PANEL	3	3		20250731		0000000000	000000
P100	ZP11	PC1	50120063	0030	0015698804	段取り（チップ実装）	A0800	SNF	P00A0728802	WK-7288  U02 PLASMA PANEL	3	3	103	20250731		0000000000	000000
P100	ZP11	PC1	50120063	0040	0015698805	機械時間（チップ実装）	A0801	SNF	P00A0728802	WK-7288  U02 PLASMA PANEL	3	3	72	20250731		0000000000	000000
P100	ZP11	PC1	50120063	0050	0015698806	作業時間（チップ実装）	A0802	SNF	P00A0728802	WK-7288  U02 PLASMA PANEL	3	3	72	20250731		0000000000	000000
P100	ZP11	PC1	50120063	0060	0015698807	段取り（自挿）	A0810	SNF	P00A0728802	WK-7288  U02 PLASMA PANEL	3			20250731		0000000000	000000
P100	ZP11	PC1	50120063	0070	0015698808	機械時間（自挿）	A0811	SNF	P00A0728802	WK-7288  U02 PLASMA PANEL	3			20250731		0000000000	000000
P100	ZP11	PC1	50120063	0080	0015698809	作業時間（自挿）	A0812	SNF	P00A0728802	WK-7288  U02 PLASMA PANEL	3			20250731		0000000000	000000
P100	ZP11	PC1	50120063	0090	0015698810	段取り（手挿・修正）	A0820	SNF	P00A0728802	WK-7288  U02 PLASMA PANEL	3			20250731		0000000000	000000
P100	ZP11	PC1	50120063	0100	0015698812	作業時間（手挿）	A0822	SNF	P00A0728802	WK-7288  U02 PLASMA PANEL	3			20250731		0000000000	000000
P100	ZP11	PC1	50120063	0110	0015698811	機械時間（手挿）	A0821	SNF	P00A0728802	WK-7288  U02 PLASMA PANEL	3			20250731		0000000000	000000
P100	ZP11	PC1	50120063	0120	0015698813	作業時間（修正）	A0830	SNF	P00A0728802	WK-7288  U02 PLASMA PANEL	3	3	5	20250731		0000000000	000000
P100	ZP11	PC1	50120063	0130	0015698815	段取り（検査）	A0850	SNF	P00A0728802	WK-7288  U02 PLASMA PANEL	3	3	26	20250731		0000000000	000000
P100	ZP11	PC1	50120063	0140	0015698816	機械時間（検査）	A0851	SNF	P00A0728802	WK-7288  U02 PLASMA PANEL	3	3	9	20250731		0000000000	000000
P100	ZP11	PC1	50120063	0150	0015698814	作業時間（仕上げ）	A0840	SNF	P00A0728802	WK-7288  U02 PLASMA PANEL	3	3	17	20250731		0000000000	000000
P100	ZP11	PC1	50120063	0160	0015698817	作業時間（検査）	A0852	MFN	P00A0728802	WK-7288  U02 PLASMA PANEL	3	3	18	20250731		0000000000	000000
P100	ZP11	PC1	50120063	0910	0015698818	自部署手直し（ＰＣ）	A0880	SNF	P00A0728802	WK-7288  U02 PLASMA PANEL	3			20250731		0000000000	000000
P100	ZP11	PC1	50120063	0920	0015698819	他部署手直し（ＰＣ）	A0885	SNF	P00A0728802	WK-7288  U02 PLASMA PANEL	3			20250731		0000000000	000000
P100	ZP11	PC1	50120063	0930	0015698820	自部署手直し機械時間（ＰＣ）	A0890	SNF	P00A0728802	WK-7288  U02 PLASMA PANEL	3			20250731		0000000000	000000
P100	ZP11	PC1	50120063	0940	0015698821	他部署手直し機械時間（ＰＣ）	A0895	SNF	P00A0728802	WK-7288  U02 PLASMA PANEL	3			20250731		0000000000	000000
P100	ZP11	PC1	50120065	0010	0015698842	メイン部品払出	CW010	SNF	PZZA0563007	WK-5630B S07 FILTER 200V	2	2		20250731		0000000000	000000
P100	ZP11	PC1	50120065	0020	0015698843	部品仕分け	C0931	SNF	PZZA0563007	WK-5630B S07 FILTER 200V	2	2		20250731		0000000000	000000
P100	ZP11	PC1	50120065	0030	0015698844	段取り（チップ実装）	A0800	SNF	PZZA0563007	WK-5630B S07 FILTER 200V	2			20250731		0000000000	000000
P100	ZP11	PC1	50120065	0040	0015698845	機械時間（チップ実装）	A0801	SNF	PZZA0563007	WK-5630B S07 FILTER 200V	2			20250731		0000000000	000000
P100	ZP11	PC1	50120065	0050	0015698846	作業時間（チップ実装）	A0802	SNF	PZZA0563007	WK-5630B S07 FILTER 200V	2			20250731		0000000000	000000
P100	ZP11	PC1	50120065	0060	0015698847	段取り（自挿）	A0810	SNF	PZZA0563007	WK-5630B S07 FILTER 200V	2	2	12	20250731		0000000000	000000
P100	ZP11	PC1	50120065	0070	0015698848	機械時間（自挿）	A0811	SNF	PZZA0563007	WK-5630B S07 FILTER 200V	2	2	2	20250731		0000000000	000000
P100	ZP11	PC1	50120065	0080	0015698849	作業時間（自挿）	A0812	SNF	PZZA0563007	WK-5630B S07 FILTER 200V	2	2	36	20250731		0000000000	000000
P100	ZP11	PC1	50120065	0090	0015698850	段取り（手挿・修正）	A0820	SNF	PZZA0563007	WK-5630B S07 FILTER 200V	2	2	12	20250731		0000000000	000000
P100	ZP11	PC1	50120065	0100	0015698851	作業時間（手挿）	A0822	SNF	PZZA0563007	WK-5630B S07 FILTER 200V	2	2	30	20250731		0000000000	000000
P100	ZP11	PC1	50120065	0110	0015698852	機械時間（手挿）	A0821	SNF	PZZA0563007	WK-5630B S07 FILTER 200V	2	2	10	20250731		0000000000	000000
P100	ZP11	PC1	50120065	0120	0015698853	作業時間（修正）	A0830	SNF	PZZA0563007	WK-5630B S07 FILTER 200V	2	2	5	20250731		0000000000	000000
P100	ZP11	PC1	50120065	0130	0015698855	段取り（検査）	A0850	SNF	PZZA0563007	WK-5630B S07 FILTER 200V	2	2	20	20250731		0000000000	000000
P100	ZP11	PC1	50120065	0140	0015698856	機械時間（検査）	A0851	SNF	PZZA0563007	WK-5630B S07 FILTER 200V	2	2	1	20250731		0000000000	000000
P100	ZP11	PC1	50120065	0150	0015698857	作業時間（仕上げ）	A0840	SNF	PZZA0563007	WK-5630B S07 FILTER 200V	2	2	28	20250731		0000000000	000000
P100	ZP11	PC1	50120065	0160	0015698854	作業時間（検査）	A0852	MFN	PZZA0563007	WK-5630B S07 FILTER 200V	2	2	13	20250731		0000000000	000000
P100	ZP11	PC1	50120065	0910	0015698858	自部署手直し（ＰＣ）	A0880	SNF	PZZA0563007	WK-5630B S07 FILTER 200V	2			20250731		0000000000	000000
P100	ZP11	PC1	50120065	0920	0015698859	他部署手直し（ＰＣ）	A0885	SNF	PZZA0563007	WK-5630B S07 FILTER 200V	2			20250731		0000000000	000000
P100	ZP11	PC1	50120065	0930	0015698860	自部署手直し機械時間（ＰＣ）	A0890	SNF	PZZA0563007	WK-5630B S07 FILTER 200V	2			20250731		0000000000	000000
P100	ZP11	PC1	50120065	0940	0015698861	他部署手直し機械時間（ＰＣ）	A0895	SNF	PZZA0563007	WK-5630B S07 FILTER 200V	2			20250731		0000000000	000000
P100	ZP11	PC1	50120066	0010	0015698862	メイン部品払出	CW010	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3	3		20250731		0000000000	000000
P100	ZP11	PC1	50120066	0020	0015698863	部品仕分け	C0931	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3	3		20250731		0000000000	000000
P100	ZP11	PC1	50120066	0030	0015698864	段取り（チップ実装）	A0800	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3			20250731		0000000000	000000
P100	ZP11	PC1	50120066	0040	0015698865	機械時間（チップ実装）	A0801	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3			20250731		0000000000	000000
P100	ZP11	PC1	50120066	0050	0015698866	作業時間（チップ実装）	A0802	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3			20250731		0000000000	000000
P100	ZP11	PC1	50120066	0060	0015698867	段取り（自挿）	A0810	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3	3	12	20250731		0000000000	000000
P100	ZP11	PC1	50120066	0070	0015698868	機械時間（自挿）	A0811	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3	3	4	20250731		0000000000	000000
P100	ZP11	PC1	50120066	0080	0015698869	作業時間（自挿）	A0812	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3	3	61	20250731		0000000000	000000
P100	ZP11	PC1	50120066	0090	0015698870	段取り（手挿・修正）	A0820	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3	3	18	20250731		0000000000	000000
P100	ZP11	PC1	50120066	0100	0015698871	作業時間（手挿）	A0822	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3	3	36	20250731		0000000000	000000
P100	ZP11	PC1	50120066	0110	0015698872	機械時間（手挿）	A0821	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3	3	10	20250731		0000000000	000000
P100	ZP11	PC1	50120066	0120	0015698873	作業時間（修正）	A0830	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3	3	6	20250731		0000000000	000000
P100	ZP11	PC1	50120066	0130	0015698875	段取り（検査）	A0850	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3	3	10	20250731		0000000000	000000
P100	ZP11	PC1	50120066	0140	0015698876	機械時間（検査）	A0851	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3	3	3	20250731		0000000000	000000
P100	ZP11	PC1	50120066	0150	0015698877	作業時間（仕上げ）	A0840	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3			20250731		0000000000	000000
P100	ZP11	PC1	50120066	0160	0015698874	作業時間（検査）	A0852	MFN	PZZA0578004	WK-5780A U04 BOOST PCB	3		4	20250731		0000000000	000000
P100	ZP11	PC1	50120066	0910	0015698878	自部署手直し（ＰＣ）	A0880	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3			20250731		0000000000	000000
P100	ZP11	PC1	50120066	0920	0015698879	他部署手直し（ＰＣ）	A0885	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3			20250731		0000000000	000000
P100	ZP11	PC1	50120066	0930	0015698880	自部署手直し機械時間（ＰＣ）	A0890	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3			20250731		0000000000	000000
P100	ZP11	PC1	50120066	0940	0015698881	他部署手直し機械時間（ＰＣ）	A0895	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3			20250731		0000000000	000000
P100	ZP11	PC1	50120071	0010	0015698983	メイン部品払出	CW010	SNF	998421350	WS-135      PCｶﾝｾｲﾋﾝ	4	4		20250731		0000000000	000000
P100	ZP11	PC1	50120071	0020	0015698984	部品仕分け	C0931	SNF	998421350	WS-135      PCｶﾝｾｲﾋﾝ	4	4	6	20250731		0000000000	000000
P100	ZP11	PC1	50120071	0030	0015698985	段取り（チップ実装）	A0800	SNF	998421350	WS-135      PCｶﾝｾｲﾋﾝ	4			20250731		0000000000	000000
P100	ZP11	PC1	50120071	0040	0015698986	機械時間（チップ実装）	A0801	SNF	998421350	WS-135      PCｶﾝｾｲﾋﾝ	4			20250731		0000000000	000000
P100	ZP11	PC1	50120071	0050	0015698987	作業時間（チップ実装）	A0802	SNF	998421350	WS-135      PCｶﾝｾｲﾋﾝ	4			20250731		0000000000	000000
P100	ZP11	PC1	50120071	0060	0015698988	段取り（自挿）	A0810	SNF	998421350	WS-135      PCｶﾝｾｲﾋﾝ	4	4	45	20250731		0000000000	000000
P100	ZP11	PC1	50120071	0070	0015698989	機械時間（自挿）	A0811	SNF	998421350	WS-135      PCｶﾝｾｲﾋﾝ	4	4	7	20250731		0000000000	000000
P100	ZP11	PC1	50120071	0080	0015698990	作業時間（自挿）	A0812	SNF	998421350	WS-135      PCｶﾝｾｲﾋﾝ	4	4	130	20250731		0000000000	000000
P100	ZP11	PC1	50120071	0090	0015698991	段取り（手挿・修正）	A0820	SNF	998421350	WS-135      PCｶﾝｾｲﾋﾝ	4	4	222	20250731		0000000000	000000
P100	ZP11	PC1	50120071	0100	0015698993	作業時間（手挿）	A0822	SNF	998421350	WS-135      PCｶﾝｾｲﾋﾝ	4	4	80	20250731		0000000000	000000
P100	ZP11	PC1	50120071	0110	0015698992	機械時間（手挿）	A0821	SNF	998421350	WS-135      PCｶﾝｾｲﾋﾝ	4			20250731		0000000000	000000
P100	ZP11	PC1	50120071	0120	0015698994	作業時間（修正）	A0830	SNF	998421350	WS-135      PCｶﾝｾｲﾋﾝ	4			20250731		0000000000	000000
P100	ZP11	PC1	50120071	0130	0015698996	段取り（検査）	A0850	SNF	998421350	WS-135      PCｶﾝｾｲﾋﾝ	4			20250731		0000000000	000000
P100	ZP11	PC1	50120071	0140	0015698997	機械時間（検査）	A0851	SNF	998421350	WS-135      PCｶﾝｾｲﾋﾝ	4			20250731		0000000000	000000
P100	ZP11	PC1	50120071	0150	0015698995	作業時間（仕上げ）	A0840	SNF	998421350	WS-135      PCｶﾝｾｲﾋﾝ	4			20250731		0000000000	000000
P100	ZP11	PC1	50120071	0160	0015698998	作業時間（検査）	A0852	MFN	998421350	WS-135      PCｶﾝｾｲﾋﾝ	4			20250731		0000000000	000000
P100	ZP11	PC1	50120071	0910	0015698999	自部署手直し（ＰＣ）	A0880	SNF	998421350	WS-135      PCｶﾝｾｲﾋﾝ	4			20250731		0000000000	000000
P100	ZP11	PC1	50120071	0920	0015699000	他部署手直し（ＰＣ）	A0885	SNF	998421350	WS-135      PCｶﾝｾｲﾋﾝ	4			20250731		0000000000	000000
P100	ZP11	PC1	50120071	0930	0015699001	自部署手直し機械時間（ＰＣ）	A0890	SNF	998421350	WS-135      PCｶﾝｾｲﾋﾝ	4			20250731		0000000000	000000
P100	ZP11	PC1	50120071	0940	0015699002	他部署手直し機械時間（ＰＣ）	A0895	SNF	998421350	WS-135      PCｶﾝｾｲﾋﾝ	4			20250731		0000000000	000000
P100	ZP11	PC5	50120079	0010	0015699843	ＰＣ外注（部材調達）	A0860	SNF	P0A549300	WK-5493E     MAIN PCB C	100	100		20250826		0000000000	000000
P100	ZP11	PC5	50120079	0100	0015699844	ＰＣ外注（CELCO栗東）	A0860	SG	P0A549300	WK-5493E     MAIN PCB C	100	100		20250826		0000000000	000000
P100	ZP11	PC5	50120079	0200	0015699845	ＰＣ外注（部材出庫）	A0861	SN	P0A549300	WK-5493E     MAIN PCB C	100	100		20250826		0000000000	000000
P100	ZP11	PC5	50120079	0300	0015699851	部材準備（ＰＣ）	A0862	SNF	P0A549300	WK-5493E     MAIN PCB C	100			20250826		0000000000	000000
P100	ZP11	PC5	50120079	1000	0015699846	作業時間（外注検査、完成）	A0853	MFN	P0A549300	WK-5493E     MAIN PCB C	100	100		20250826		0000000000	000000
P100	ZP11	PC5	50120079	1010	0015699847	自部署手直し（ＰＣ）	A0880	SNF	P0A549300	WK-5493E     MAIN PCB C	100			20250826		0000000000	000000
P100	ZP11	PC5	50120079	1020	0015699848	他部署手直し（ＰＣ）	A0885	SNF	P0A549300	WK-5493E     MAIN PCB C	100			20250826		0000000000	000000
P100	ZP11	PC5	50120079	1030	0015699849	自部署手直し機械時間（ＰＣ）	A0890	SNF	P0A549300	WK-5493E     MAIN PCB C	100			20250826		0000000000	000000
P100	ZP11	PC5	50120079	1040	0015699850	他部署手直し機械時間（ＰＣ）	A0895	SNF	P0A549300	WK-5493E     MAIN PCB C	100			20250826		0000000000	000000
P100	ZP11	PC1	50120102	0010	0015745976	メイン部品払出	CW010	SNF	P0A622600	EK-6226E     UF3 CPU ROHS	30	30		20250806		0000000000	000000
P100	ZP11	PC1	50120102	0020	0015745977	部品仕分け	C0931	SNF	P0A622600	EK-6226E     UF3 CPU ROHS	30	30		20250806		0000000000	000000
P100	ZP11	PC1	50120102	0021	0015745996	生産準備（ＰＣ）	A0863	SNF	P0A622600	EK-6226E     UF3 CPU ROHS	30			20250806		0000000000	000000
P100	ZP11	PC1	50120102	0030	0015745978	段取り（チップ実装）	A0800	SNF	P0A622600	EK-6226E     UF3 CPU ROHS	30	30	63	20250806		0000000000	000000
P100	ZP11	PC1	50120102	0040	0015745979	機械時間（チップ実装）	A0801	SNF	P0A622600	EK-6226E     UF3 CPU ROHS	30	30	223	20250806		0000000000	000000
P100	ZP11	PC1	50120102	0050	0015745980	作業時間（チップ実装）	A0802	SNF	P0A622600	EK-6226E     UF3 CPU ROHS	30	30	177	20250806		0000000000	000000
P100	ZP11	PC1	50120102	0060	0015745981	段取り（自挿）	A0810	SNF	P0A622600	EK-6226E     UF3 CPU ROHS	30			20250806		0000000000	000000
P100	ZP11	PC1	50120102	0070	0015745982	機械時間（自挿）	A0811	SNF	P0A622600	EK-6226E     UF3 CPU ROHS	30			20250806		0000000000	000000
P100	ZP11	PC1	50120102	0080	0015745983	作業時間（自挿）	A0812	SNF	P0A622600	EK-6226E     UF3 CPU ROHS	30			20250806		0000000000	000000
P100	ZP11	PC1	50120102	0090	0015745984	段取り（手挿・修正）	A0820	SNF	P0A622600	EK-6226E     UF3 CPU ROHS	30			20250806		0000000000	000000
P100	ZP11	PC1	50120102	0100	0015745985	作業時間（手挿）	A0822	SNF	P0A622600	EK-6226E     UF3 CPU ROHS	30			20250806		0000000000	000000
P100	ZP11	PC1	50120102	0110	0015745986	機械時間（手挿）	A0821	SNF	P0A622600	EK-6226E     UF3 CPU ROHS	30			20250806		0000000000	000000
P100	ZP11	PC1	50120102	0120	0015745987	作業時間（修正）	A0830	SNF	P0A622600	EK-6226E     UF3 CPU ROHS	30			20250806		0000000000	000000
P100	ZP11	PC1	50120102	0130	0015745988	段取り（検査）	A0850	SNF	P0A622600	EK-6226E     UF3 CPU ROHS	30			20250806		0000000000	000000
P100	ZP11	PC1	50120102	0140	0015745989	機械時間（検査）	A0851	SNF	P0A622600	EK-6226E     UF3 CPU ROHS	30			20250806		0000000000	000000
P100	ZP11	PC1	50120102	0150	0015745990	作業時間（仕上げ）	A0840	SNF	P0A622600	EK-6226E     UF3 CPU ROHS	30			20250806		0000000000	000000
P100	ZP11	PC1	50120102	1000	0015745995	作業時間（検査）	A0852	MFN	P0A622600	EK-6226E     UF3 CPU ROHS	30			20250806		0000000000	000000
P100	ZP11	PC1	50120102	1010	0015745991	自部署手直し（ＰＣ）	A0880	SNF	P0A622600	EK-6226E     UF3 CPU ROHS	30			20250806		0000000000	000000
P100	ZP11	PC1	50120102	1020	0015745992	他部署手直し（ＰＣ）	A0885	SNF	P0A622600	EK-6226E     UF3 CPU ROHS	30			20250806		0000000000	000000
P100	ZP11	PC1	50120102	1030	0015745993	自部署手直し機械時間（ＰＣ）	A0890	SNF	P0A622600	EK-6226E     UF3 CPU ROHS	30			20250806		0000000000	000000
P100	ZP11	PC1	50120102	1040	0015745994	他部署手直し機械時間（ＰＣ）	A0895	SNF	P0A622600	EK-6226E     UF3 CPU ROHS	30			20250806		0000000000	000000
P100	ZP11	PC1	50120103	0010	0015746056	メイン部品払出	CW010	SNF	P00A0723919	MK-7239 S19 MRT CTRL 30V	8	8		20250801		0000000000	000000
P100	ZP11	PC1	50120103	0020	0015746057	部品仕分け	C0931	SNF	P00A0723919	MK-7239 S19 MRT CTRL 30V	8	8		20250801		0000000000	000000
P100	ZP11	PC1	50120103	0030	0015746058	段取り（チップ実装）	A0800	SNF	P00A0723919	MK-7239 S19 MRT CTRL 30V	8	8	53	20250801		0000000000	000000
P100	ZP11	PC1	50120103	0040	0015746059	機械時間（チップ実装）	A0801	SNF	P00A0723919	MK-7239 S19 MRT CTRL 30V	8	8	82	20250801		0000000000	000000
P100	ZP11	PC1	50120103	0050	0015746060	作業時間（チップ実装）	A0802	SNF	P00A0723919	MK-7239 S19 MRT CTRL 30V	8	8	60	20250801		0000000000	000000
