連番1	連番2	連番3	所要区分	親指図番号	割当(WBS)	受注伝票	入出庫番号	入庫保管場所	親品目コード	親品目テキスト	原価センタテキスト	出荷伝票	出庫数量	親MRP管理者	親指図計画開始日	親指図計画終了日	BOM明細番号	子指図番号	子品目コード	子品目テキスト	所要日	所要残数	在庫数	在庫引当	所要引当残数	子MRP管理者	購買発注番号	子指図計画開始日	子指図計画終了日	計画数量	計画引当	計画引当残数	作業区４	作業区５	払出完了	進捗	工程(子)	C	A	C,A以外	作業0020時間(分)	作業0030時間(分)	作業0040時間(分)	作業0050時間(分)	作業0060時間(分)	検査	標準原価	指図テキスト
0000002455	0000000007		製造指図出庫	40161444	G-0336673-20	336673-0020	8041354-0068		A00A2082400	KTA4F6-1000-200SCVPR_80K			1.000	C17	2025/11/07	2026/02/26	0670		PZZA0554502	IK-5545 S02 SENS PCB	2025/11/07	1.000	1.000	0.000	1.000																						11,068.000000	
0000002456	0000000001	0000000001	製造指図出庫	40162290	I-0338924-10	338924-0010	8062398-0067		A00A2104200	BPV-500K-42T-13 NAS			1.000	C26	2025/09/03	2025/11/14	0660	50120226	PZZA0554511	IK-5545 S11 SENS PCB	2025/09/03	1.000	0.000	0.000	1.000	PC1		2025/07/28	2025/08/22	1.000	1.000	0.000	A0801	A0802	○	○○○○○○○○		0	121	21	0.000	0.000	0.000	0.000	20.000		11,051.000000	
0000002457	0000000001	0000000001	在庫転送				8032577-0100	1941					121.000					50120138	PZZA0554819	WK-5548D U19 DDC (18)_J	2025/08/27	107.000	0.000	0.000	107.000	PC1		2025/07/25	2025/08/25	107.000	107.000	0.000	A0801	A0802	○	○－○○－－－－		0	0	24,824	0.000	0.000	0.000	0.000	0.000	E	21,467.000000	SSL向け 機械工程は社内に変更
0000002458	0000000002		在庫転送				8162456-0100	1142					20.000						PZZA0554819	WK-5548D U19 DDC (18)_J	2025/10/29	20.000	0.000	0.000	20.000																						21,467.000000	
0000002459	0000000001	0000000001	在庫転送				7883645-0100	1941					146.000					50115007	PZZA0554928	WK-5549D U28 DC CTRL_J	2025/11/05	146.000	0.000	0.000	146.000	PC1		2025/10/10	2025/10/31	107.000	107.000	0.000	A0801	A0802	＊	＊＊＊○○○○○		53,821	642	535	0.000	92.000	45.000	8.000	0.000		10,865.000000	不良対応+1PCS
0000002460	0000000001	0000000002	在庫転送				7883645-0100	1941					146.000					50116655	PZZA0554928	WK-5549D U28 DC CTRL_J	2025/11/05	146.000	0.000	0.000	146.000	PC1		2025/07/08	2025/10/31	40.000	39.000	1.000	A0801	A0802	＊	＊＊＊○○○○○		20,080	240	240	0.000	92.000	45.000	8.000	0.000		10,865.000000	
0000002461	0000000001	0000000001	在庫転送				7861641-0100	1941					4.000					50113745	PZZA0554929	WK-5549D S29 200A AC CTRL	2024/12/24	1.000	0.000	0.000	1.000	PC1		2025/07/16	2025/08/06	6.000	1.000	5.000	A0801	A0802	＊	＊＊＊○＊＊○○		2,898	18	66	0.000	92.000	45.000	8.000	0.000		29,934.000000	
0000002462	0000000002	0000000001	在庫転送				7883647-0100	1941					5.000					50113745	PZZA0554929	WK-5549D S29 200A AC CTRL	2024/12/24	5.000	0.000	0.000	5.000	PC1		2025/07/16	2025/08/06	6.000	5.000	0.000	A0801	A0802	＊	＊＊＊○＊＊○○		2,898	18	66	0.000	92.000	45.000	8.000	0.000		29,934.000000	
0000002463	0000000003	0000000002	在庫転送				8031306-0100	1941					5.000					50118788	PZZA0554929	WK-5549D S29 200A AC CTRL	2025/04/26	5.000	0.000	0.000	5.000	PC1		2025/07/16	2025/08/06	7.000	5.000	2.000	A0801	A0802	＊	＊＊＊○＊＊○○		3,374	21	84	0.000	92.000	45.000	8.000	0.000		29,934.000000	内2PCSはSSL向け不良対応
0000002464	0000000004	0000000002	在庫転送				8162458-0100	1142					3.000					50118788	PZZA0554929	WK-5549D S29 200A AC CTRL	2025/08/20	3.000	0.000	0.000	3.000	PC1		2025/07/16	2025/08/06	7.000	2.000	0.000	A0801	A0802	＊	＊＊＊○＊＊○○		3,374	21	84	0.000	92.000	45.000	8.000	0.000		29,934.000000	内2PCSはSSL向け不良対応
0000002465	0000000004	0000000003	在庫転送				8162458-0100	1142					3.000					50120016	PZZA0554929	WK-5549D S29 200A AC CTRL	2025/08/20	3.000	0.000	0.000	3.000	PC1		2025/07/08	2025/08/06	3.000	1.000	2.000	A0801	A0802	＊	＊＊＊○○○○○		1,443	9	36	0.000	92.000	45.000	8.000	0.000		29,934.000000	
0000002466	0000000001		製造指図出庫	40163268	M-0340659-10	340659-0010	8091776-0089		A00A2113500	KTA2F7-15-200PR(RC10m)			1.000	B50	2025/08/25	2025/09/08	0880		PZZA0557302	MK-5573B S02 PR CPU	2025/08/25	1.000	1.000	1.000	0.000																						13,083.000000	
0000002467	0000000001	0000000001	製造指図出庫	10132911			8103400-0078	1210	U00A0192301	80V-300A T1(UNIT)			3.000	B50	2025/09/01	2025/09/16	0870	50120215	PZZA0557310	MK-5573B S10 HKD-F CPU	2025/09/01	3.000	0.000	0.000	3.000	PC1		2025/07/29	2025/08/25	4.000	3.000	1.000	A0801	A0802	○	○○○○○○○○		1,490	44	12	0.000	60.000	23.000	1.000	14.000	CP	19,750.000000	
0000002468	0000000001		製造指図出庫	40165531	M-0345157-10-01-03-01		8174216-0036		A00A1330300	CC-LINK UNIT PR			1.000	B58	2025/12/03	2025/12/24	0360		PZZA0557440	MK-5574A U40 MRS CTRL	2025/12/03	1.000	0.000	0.000	1.000																						3,561.000000	
0000002469	0000000001	0000000001	在庫転送				8032601-0100	1941					67.000					50118790	PZZA0559408	WK-5594A U08 TRANSTAP	2025/08/26	66.000	0.000	0.000	66.000	PC1		2025/04/02	2025/08/08	90.000	66.000	24.000	A0801	A0802	○	＊＊○○○○○○		0	0	1,401	0.000	0.000	0.000	0.000	0.000		12,557.000000	
0000002470	0000000002	0000000001	製造指図出庫	10132031			8047986-0147	1910	A00A1457700	ID-3000PW-U1E			10.000	B10	2025/09/04	2025/09/19	0680	50118790	PZZA0559408	WK-5594A U08 TRANSTAP	2025/09/04	10.000	0.000	0.000	10.000	PC1		2025/04/02	2025/08/08	90.000	10.000	14.000	A0801	A0802	○	＊＊○○○○○○		0	0	1,401	0.000	0.000	0.000	0.000	0.000		12,557.000000	
0000002471	0000000003	0000000001	在庫転送				8155473-0100	1142					84.000					50118790	PZZA0559408	WK-5594A U08 TRANSTAP	2025/10/21	84.000	0.000	0.000	84.000	PC1		2025/04/02	2025/08/08	90.000	14.000	0.000	A0801	A0802	○	＊＊○○○○○○		0	0	1,401	0.000	0.000	0.000	0.000	0.000		12,557.000000	
0000002472	0000000003		在庫転送				8155473-0100	1142					84.000						PZZA0559408	WK-5594A U08 TRANSTAP	2025/10/21	84.000	0.000	0.000	84.000																						12,557.000000	
0000002473	0000000004		在庫転送				8173316-0100	1142					20.000						PZZA0559408	WK-5594A U08 TRANSTAP	2025/11/17	20.000	0.000	0.000	20.000																						12,557.000000	
0000002474	0000000001		製造指図出庫	10133014			8109456-0138	1910	A00A1475201	WS-302			3.000	B50	2025/08/07	2025/09/02	0560		PZZA0559410	WK-5594A U10 TRANS9:2ROHS	2025/08/07	3.000	2.000	2.000	1.000																						14,819.000000	
0000002475	0000000001	0000000001	製造指図出庫	10133014			8109456-0138	1910	A00A1475201	WS-302			3.000	B50	2025/08/07	2025/09/02	0560	50120064	PZZA0559410	WK-5594A U10 TRANS9:2ROHS	2025/08/07	3.000	2.000	2.000	1.000	PC1		2025/07/10	2025/07/31	1.000	1.000	0.000	A0801	A0802	○	＊＊○○○○○○		0	0	42	0.000	0.000	0.000	0.000	0.000		14,819.000000	
0000002476	0000000001		製造指図出庫	40161062	W-0335644-10	335644-0010	8025738-0113		A00A0553103	TSIB-100K			2.000	B50	2025/09/12	2025/09/29	1120		PZZA0560410	WK-5604A U10 DET 100K	2025/09/12	2.000	4.000	2.000	0.000																						9,429.000000	
0000002477	0000000002		製造指図出庫	40161063	W-0335648-10	335648-0010	8025739-0113		A00A0553103	TSIB-100K			2.000	B50	2025/12/04	2025/12/24	1120		PZZA0560410	WK-5604A U10 DET 100K	2025/12/04	2.000	4.000	2.000	0.000																						9,429.000000	
0000002478	0000000003	0000000001	製造指図出庫	40161064	W-0335649-10	335649-0010	8025741-0113		A00A0553103	TSIB-100K			2.000	B50	2026/04/06	2026/04/24	1120	50119663	PZZA0560410	WK-5604A U10 DET 100K	2026/04/06	2.000	4.000	0.000	2.000	PC1		2026/03/12	2026/04/02	8.000	2.000	6.000	A0801	A0802	○	○○○○○○○○		736	8	96	0.000	39.000	15.000	1.000	0.000	B	9,429.000000	
0000002479	0000000004	0000000001	製造指図出庫	40161065	W-0335650-10	335650-0010	8025744-0113		A00A0553103	TSIB-100K			2.000	B50	2026/05/08	2026/05/27	1120	50119663	PZZA0560410	WK-5604A U10 DET 100K	2026/05/08	2.000	4.000	0.000	2.000	PC1		2026/03/12	2026/04/02	8.000	2.000	4.000	A0801	A0802	○	○○○○○○○○		736	8	96	0.000	39.000	15.000	1.000	0.000	B	9,429.000000	
0000002480	0000000005	0000000001	製造指図出庫	40161066	W-0335651-10	335651-0010	8025745-0113		A00A0553103	TSIB-100K			2.000	B50	2026/07/21	2026/08/24	1120	50119663	PZZA0560410	WK-5604A U10 DET 100K	2026/07/21	2.000	4.000	0.000	2.000	PC1		2026/03/12	2026/04/02	8.000	2.000	2.000	A0801	A0802	○	○○○○○○○○		736	8	96	0.000	39.000	15.000	1.000	0.000	B	9,429.000000	
0000002481	0000000006	0000000001	製造指図出庫	40161067	W-0335652-10	335652-0010	8025747-0113		A00A0553103	TSIB-100K			2.000	B50	2026/09/04	2026/09/25	1120	50119663	PZZA0560410	WK-5604A U10 DET 100K	2026/09/04	2.000	4.000	0.000	2.000	PC1		2026/03/12	2026/04/02	8.000	2.000	0.000	A0801	A0802	○	○○○○○○○○		736	8	96	0.000	39.000	15.000	1.000	0.000	B	9,429.000000	
0000002482	0000000001		製造指図出庫	10133071			8124265-0047	1910	A00A0285800	KTD-7575FU CL			3.000	B50	2025/09/22	2025/10/09	0160		PZZA0561012	MK-5610C U12 MRT MOTHER	2025/09/22	3.000	6.000	3.000	0.000																						20,384.000000	
0000002483	0000000002		在庫転送				8173317-0100	1142					37.000						PZZA0561012	MK-5610C U12 MRT MOTHER	2025/09/30	37.000	6.000	3.000	34.000																						20,384.000000	
0000002484	0000000002	0000000001	在庫転送				8173317-0100	1142					37.000					50120229	PZZA0561012	MK-5610C U12 MRT MOTHER	2025/09/30	37.000	6.000	3.000	34.000	PC4		2025/07/29	2025/09/26	40.000	34.000	6.000			○	○－－－－－－－		0	0	15,041	0.000	0.000	0.000	0.000	0.000	D	20,384.000000	
0000002485	0000000003	0000000001	製造指図出庫	10133599			8175946-0047	1910	A00A0285800	KTD-7575FU CL			4.000	B50	2026/01/06	2026/01/28	0160	50120229	PZZA0561012	MK-5610C U12 MRT MOTHER	2026/01/06	4.000	6.000	0.000	4.000	PC4		2025/07/29	2025/09/26	40.000	4.000	2.000			○	○－－－－－－－		0	0	15,041	0.000	0.000	0.000	0.000	0.000	D	20,384.000000	
0000002486	0000000001		製造指図出庫	10133014			8109456-0141	1910	A00A1475201	WS-302			3.000	B50	2025/08/07	2025/09/02	0610		PZZA0563007	WK-5630B S07 FILTER 200V	2025/08/07	3.000	3.000	3.000	0.000																						7,360.000000	
0000002487	0000000001	0000000001	製造指図出庫	10133014			8109456-0139	1910	A00A1475201	WS-302			3.000	B50	2025/08/07	2025/09/02	0590	50120066	PZZA0578004	WK-5780A U04 BOOST PCB	2025/08/07	3.000	0.000	0.000	3.000	PC1		2025/07/10	2025/07/31	3.000	3.000	0.000	A0801	A0802	＊	＊＊○＊＊＊＊○		0	27	54	0.000	0.000	0.000	0.000	16.000		10,391.000000	
0000002488	0000000001		製造指図出庫	10133434			8163266-0110	1911	A00A1511801	NW-150AH-5 CQC			20.000	B10	2025/10/10	2025/11/07	0380		PZZA0585804	WK-5858A U04 GATE PCB	2025/10/10	40.000	7.000	7.000	33.000																						1,790.000000	
0000002489	0000000001	0000000001	製造指図出庫	10133434			8163266-0110	1911	A00A1511801	NW-150AH-5 CQC			20.000	B10	2025/10/10	2025/11/07	0380	50120030	PZZA0585804	WK-5858A U04 GATE PCB	2025/10/10	40.000	7.000	7.000	33.000	PC1		2025/09/18	2025/10/08	84.000	33.000	51.000	A0801	A0802	○	○○○○○○○○		3,612	0	0	0.000	16.000	15.000	2.000	0.000		1,790.000000	
0000002490	0000000002	0000000001	製造指図出庫	10133620			8177403-0110	1911	A00A1511801	NW-150AH-5 CQC			10.000	B10	2025/11/14	2025/12/05	0380	50120030	PZZA0585804	WK-5858A U04 GATE PCB	2025/11/14	20.000	7.000	0.000	20.000	PC1		2025/09/18	2025/10/08	84.000	20.000	31.000	A0801	A0802	○	○○○○○○○○		3,612	0	0	0.000	16.000	15.000	2.000	0.000		1,790.000000	
0000002491	0000000003	0000000001	製造指図出庫	10133621			8177404-0110	1911	A00A1511801	NW-150AH-5 CQC			10.000	B10	2025/12/08	2025/12/25	0380	50120030	PZZA0585804	WK-5858A U04 GATE PCB	2025/12/08	20.000	7.000	0.000	20.000	PC1		2025/09/18	2025/10/08	84.000	20.000	11.000	A0801	A0802	○	○○○○○○○○		3,612	0	0	0.000	16.000	15.000	2.000	0.000		1,790.000000	
0000002492	0000000004	0000000001	製造指図出庫	10133435			8163267-0111	1911	A00A1511901	NW-350AH-5 CQC			10.000	B10	2025/12/15	2026/01/16	0400	50120030	PZZA0585804	WK-5858A U04 GATE PCB	2025/12/15	40.000	7.000	0.000	40.000	PC1		2025/09/18	2025/10/08	84.000	11.000	0.000	A0801	A0802	○	○○○○○○○○		3,612	0	0	0.000	16.000	15.000	2.000	0.000		1,790.000000	
0000002493	0000000004	0000000002	製造指図出庫	10133435			8163267-0111	1911	A00A1511901	NW-350AH-5 CQC			10.000	B10	2025/12/15	2026/01/16	0400	50120287	PZZA0585804	WK-5858A U04 GATE PCB	2025/12/15	40.000	7.000	0.000	40.000	PC1		2025/11/19	2025/12/10	42.000	29.000	13.000	A0801	A0802	○	○○○○○○○○		1,806	0	0	0.000	16.000	15.000	2.000	0.000		1,790.000000	日溶工　NW先行手配
0000002494	0000000005	0000000002	製造指図出庫	10133436			8163268-0111	1911	A00A1511901	NW-350AH-5 CQC			10.000	B10	2026/01/14	2026/02/06	0400	50120287	PZZA0585804	WK-5858A U04 GATE PCB	2026/01/14	40.000	7.000	0.000	40.000	PC1		2025/11/19	2025/12/10	42.000	13.000	0.000	A0801	A0802	○	○○○○○○○○		1,806	0	0	0.000	16.000	15.000	2.000	0.000		1,790.000000	日溶工　NW先行手配
0000002495	0000000005	0000000003	製造指図出庫	10133436			8163268-0111	1911	A00A1511901	NW-350AH-5 CQC			10.000	B10	2026/01/14	2026/02/06	0400	50120031	PZZA0585804	WK-5858A U04 GATE PCB	2026/01/14	40.000	7.000	0.000	40.000	PC1		2025/12/16	2026/01/09	72.000	27.000	45.000	A0801	A0802	○	○○○○○○○○		3,096	0	0	0.000	16.000	15.000	2.000	0.000		1,790.000000	
0000002496	0000000006	0000000003	製造指図出庫	10133497			8169748-0110	1911	A00A1511801	NW-150AH-5 CQC			20.000	B10	2026/02/06	2026/03/06	0380	50120031	PZZA0585804	WK-5858A U04 GATE PCB	2026/02/06	40.000	7.000	0.000	40.000	PC1		2025/12/16	2026/01/09	72.000	40.000	5.000	A0801	A0802	○	○○○○○○○○		3,096	0	0	0.000	16.000	15.000	2.000	0.000		1,790.000000	
0000002497	0000000001		製造指図出庫	RWF89581A			7926206-0032						1.000	C40	2024/10/28	2025/08/27	X032		PZZA0586301	IK-5863 S01 +-15V	2024/10/28	1.000	4.000	1.000	0.000																						6,305.000000	
0000002498	0000000002		製造指図出庫	40161143	G-0335907-10	335907-0010	8031901-0063		A00A2086900	KTA4F6-1000-1000SCVPR 600			1.000	C17	2025/08/01	2025/11/17	0620		PZZA0586301	IK-5863 S01 +-15V	2025/08/01	2.000	4.000	2.000	0.000																						6,305.000000	
0000002499	0000000001	0000000001	製造指図出庫	10133127			8127140-0045	1911	A00A0668401	UF1-01200F ﾂｳｼﾝ			1.000	BL0	2025/09/10	2025/09/25	0110	50120300	PZZA0590002	EK-5900E S02	2025/09/10	1.000	0.000	0.000	1.000	PC1		2025/08/08	2025/09/04	4.000	1.000	3.000	A0801	A0802	○	○○○○○○○○		228	184	184	0.000	17.000	26.000	5.000	25.000		12,374.000000	
0000002500	0000000001	0000000001	製造指図出庫	40161062	W-0335644-10	335644-0010	8025738-0114		A00A0553103	TSIB-100K			2.000	B50	2025/09/12	2025/09/29	1130	50120292	PZZA0595202	WK-5952B U02 TSI CTL	2025/09/12	2.000	0.000	0.000	2.000	PC1		2025/08/08	2025/09/04	2.000	2.000	0.000	A0801	A0802	○	○○○○○○○－		1,328	70	32	0.000	88.000	34.000	2.000	21.000	CP	39,108.000000	
0000002501	0000000002		製造指図出庫	40161063	W-0335648-10	335648-0010	8025739-0114		A00A0553103	TSIB-100K			2.000	B50	2025/12/04	2025/12/24	1130		PZZA0595202	WK-5952B U02 TSI CTL	2025/12/04	2.000	0.000	0.000	2.000																						39,108.000000	
0000002502	0000000003		製造指図出庫	40161064	W-0335649-10	335649-0010	8025741-0114		A00A0553103	TSIB-100K			2.000	B50	2026/04/06	2026/04/24	1130		PZZA0595202	WK-5952B U02 TSI CTL	2026/04/06	2.000	0.000	0.000	2.000																						39,108.000000	
0000002503	0000000004		製造指図出庫	40161065	W-0335650-10	335650-0010	8025744-0114		A00A0553103	TSIB-100K			2.000	B50	2026/05/08	2026/05/27	1130		PZZA0595202	WK-5952B U02 TSI CTL	2026/05/08	2.000	0.000	0.000	2.000																						39,108.000000	
0000002504	0000000005		製造指図出庫	40161066	W-0335651-10	335651-0010	8025745-0114		A00A0553103	TSIB-100K			2.000	B50	2026/07/21	2026/08/24	1130		PZZA0595202	WK-5952B U02 TSI CTL	2026/07/21	2.000	0.000	0.000	2.000																						39,108.000000	
0000002505	0000000006		製造指図出庫	40161067	W-0335652-10	335652-0010	8025747-0114		A00A0553103	TSIB-100K			2.000	B50	2026/09/04	2026/09/25	1130		PZZA0595202	WK-5952B U02 TSI CTL	2026/09/04	2.000	0.000	0.000	2.000																						39,108.000000	
0000002506	0000000001		受注			6364560-0010							1.000						PZZA0596908	IK-5969 S08	2025/10/01	1.000	0.000	0.000	1.000																						23,698.000000	
0000002507	0000000001		製造指図出庫	50119960			8137408-0038	1120	PZZA0532077	IK-5320 S77 SENSOR.PCB			16.000	PC1	2025/07/24	2025/08/20	0610		PZZA0602702	FK-6027 S02 uPC812C SOP	2025/07/24	64.000	99.000	64.000	0.000																						1,088.000000	
0000002508	0000000001		製造指図出庫	50119569			8108293-0068	1120	P0A279804	IK-2798B S04 CM400DY-12H			60.000	PC1	2025/07/23	2025/08/19	1670		PZZA0602704	FK-6027 S04 uPC814C SOP	2025/07/23	180.000	19.000	19.000	161.000																						579.000000	
0000002509	0000000001	0000000001	製造指図出庫	50119569			8108293-0068	1120	P0A279804	IK-2798B S04 CM400DY-12H			60.000	PC1	2025/07/23	2025/08/19	1670	50120117	PZZA0602704	FK-6027 S04 uPC814C SOP	2025/07/23	180.000	19.000	19.000	161.000	PC1		2025/07/17	2025/08/07	250.000	161.000	89.000	A0801	A0802	○	○○○○○○○－		1,000	0	0	0.000	10.000	53.000	3.000	0.000		579.000000	
0000002510		0000000002																50120192	PZZA0602704	FK-6027 S04 uPC814C SOP			19.000			PC1		2025/07/25	2025/08/21	50.000	0.000	50.000	A0801	A0802	○	○○○○○○○－		200	0	0	0.000	10.000	53.000	3.000	0.000		579.000000	
0000002511		0000000003																50120301	PZZA0602704	FK-6027 S04 uPC814C SOP			19.000			PC1		2025/08/08	2025/09/04	50.000	0.000	50.000	A0801	A0802	○	○○○○○○○－		200	0	0	0.000	10.000	53.000	3.000	0.000		579.000000	
0000002512	0000000001		製造指図出庫	50120310			8177183-0084	1120	P0A605000	MK-6050 ARRAY CTRL			10.000	PC1	2025/08/08	2025/09/04	1480		PZZA0602705	FK-6027 S05	2025/08/08	50.000	87.000	50.000	0.000																						263.000000	
0000002513	0000000001		製造指図出庫	50120188			8138895-0094	1120	97K128070	GK-1280 U70 PZA058600			2.000	PC1	2025/07/25	2025/08/21	1710		PZZA0602706	FK-6027 S06 uPC251G2 SOP	2025/07/25	2.000	127.000	2.000	0.000																						288.000000	
0000002514	0000000002		製造指図出庫	50120207			8162239-0072	1120	P0A233700	YCK-2337A 3ｿ3ｱｰﾑ CHA CONT			1.000	PC1	2025/07/28	2025/08/22	1260		PZZA0602706	FK-6027 S06 uPC251G2 SOP	2025/07/28	1.000	127.000	1.000	0.000																						288.000000	
0000002515	0000000003		製造指図出庫	50119987			8156704-0064	1120	P0A464806	GK-4648AS06 0-60MV/4-20MA			9.000	PC1	2025/08/22	2025/09/11	1160		PZZA0602706	FK-6027 S06 uPC251G2 SOP	2025/08/22	9.000	127.000	9.000	0.000																						288.000000	
0000002516	0000000004		製造指図出庫	50119810			8147570-0065	1120	P0A464837	GK-4648AS37 0-11V/0-5V			3.000	PC1	2025/09/26	2025/10/17	1140		PZZA0602706	FK-6027 S06 uPC251G2 SOP	2025/09/26	3.000	127.000	3.000	0.000																						288.000000	
0000002517	0000000005		製造指図出庫	50119905			8155222-0065	1120	P0A464808	GK-4648AS08 0-5V/0-10V			3.000	PC1	2025/10/23	2025/11/13	1170		PZZA0602706	FK-6027 S06 uPC251G2 SOP	2025/10/23	3.000	127.000	3.000	0.000																						288.000000	
0000002518	0000000006		製造指図出庫	50119906			8155229-0073	1120	P0A464811	GK-4648AS11 0-10V/0-5V			3.000	PC1	2025/10/23	2025/11/13	0971		PZZA0602706	FK-6027 S06 uPC251G2 SOP	2025/10/23	3.000	127.000	3.000	0.000																						288.000000	
0000002519	0000000007		製造指図出庫	50119909			8155228-0073	1120	P0A464800	GK-4648A ISOAMP 0-5V/0-5V			3.000	PC1	2025/10/23	2025/11/13	0991		PZZA0602706	FK-6027 S06 uPC251G2 SOP	2025/10/23	3.000	127.000	3.000	0.000																						288.000000	
0000002520	0000000008		製造指図出庫	50120259			8174052-0064	1120	P0A464806	GK-4648AS06 0-60MV/4-20MA			6.000	PC1	2025/11/20	2025/12/11	1160		PZZA0602706	FK-6027 S06 uPC251G2 SOP	2025/11/20	6.000	127.000	6.000	0.000																						288.000000	
0000002521	0000000009		製造指図出庫	50120096			8164639-0065	1120	P0A464805	GK-4648AS05 0-60MV/0-10V			3.000	PC1	2026/01/27	2026/02/16	1170		PZZA0602706	FK-6027 S06 uPC251G2 SOP	2026/01/27	3.000	127.000	3.000	0.000																						288.000000	
0000002522	0000000010		製造指図出庫	50120097			8164648-0065	1120	P0A464808	GK-4648AS08 0-5V/0-10V			3.000	PC1	2026/01/27	2026/02/16	1170		PZZA0602706	FK-6027 S06 uPC251G2 SOP	2026/01/27	3.000	127.000	3.000	0.000																						288.000000	
0000002523	0000000001		製造指図出庫	50119569			8108293-0082	1120	P0A279804	IK-2798B S04 CM400DY-12H			60.000	PC1	2025/07/23	2025/08/19	1830		PZZA0602708	FK-6027 S08 uPC271G2 SOP	2025/07/23	120.000	91.000	91.000	29.000																						353.000000	
0000002524	0000000001	0000000001	製造指図出庫	50119569			8108293-0082	1120	P0A279804	IK-2798B S04 CM400DY-12H			60.000	PC1	2025/07/23	2025/08/19	1830	50120118	PZZA0602708	FK-6027 S08 uPC271G2 SOP	2025/07/23	120.000	91.000	91.000	29.000	PC1		2025/07/17	2025/08/07	400.000	29.000	371.000	A0801	A0802	○	○○○○○○○－		1,600	0	0	0.000	10.000	53.000	3.000	0.000		353.000000	
0000002525	0000000002	0000000001	製造指図出庫	50120187			8138893-0048	1120	97K109331	GK-1093BU31 PZA058400			2.000	PC1	2025/07/25	2025/08/21	0950	50120118	PZZA0602708	FK-6027 S08 uPC271G2 SOP	2025/07/25	2.000	91.000	0.000	2.000	PC1		2025/07/17	2025/08/07	400.000	2.000	369.000	A0801	A0802	○	○○○○○○○－		1,600	0	0	0.000	10.000	53.000	3.000	0.000		353.000000	
